Option,Score,Trial
1,0.8238636363636364,0
2,0.875,0
3,0.8295454545454546,0
4,0.8579545454545454,0
5,0.8522727272727273,0
6,0.8352272727272727,0
7,0.8352272727272727,0
8,0.8522727272727273,0
9,0.8409090909090909,0
10,0.8522727272727273,0
1,0.8295454545454546,1
2,0.8806818181818182,1
3,0.875,1
4,0.875,1
5,0.8806818181818182,1
6,0.8863636363636364,1
7,0.8465909090909091,1
8,0.8295454545454546,1
9,0.8693181818181818,1
10,0.8579545454545454,1
1,0.8125,2
2,0.9147727272727273,2
3,0.8977272727272727,2
4,0.9090909090909091,2
5,0.9034090909090909,2
6,0.9090909090909091,2
7,0.8863636363636364,2
8,0.8977272727272727,2
9,0.8863636363636364,2
10,0.9090909090909091,2
1,0.8068181818181818,3
2,0.8693181818181818,3
3,0.8238636363636364,3
4,0.8465909090909091,3
5,0.8693181818181818,3
6,0.8636363636363636,3
7,0.8295454545454546,3
8,0.8579545454545454,3
9,0.8693181818181818,3
10,0.8863636363636364,3
1,0.7386363636363636,4
2,0.8068181818181818,4
3,0.8465909090909091,4
4,0.8806818181818182,4
5,0.8863636363636364,4
6,0.8863636363636364,4
7,0.875,4
8,0.8977272727272727,4
9,0.8920454545454546,4
10,0.875,4
1,0.8181818181818182,5
2,0.8920454545454546,5
3,0.8579545454545454,5
4,0.8806818181818182,5
5,0.8579545454545454,5
6,0.875,5
7,0.875,5
8,0.8579545454545454,5
9,0.8693181818181818,5
10,0.8636363636363636,5
1,0.8011363636363636,6
2,0.8295454545454546,6
3,0.8465909090909091,6
4,0.8579545454545454,6
5,0.875,6
6,0.8977272727272727,6
7,0.8863636363636364,6
8,0.8693181818181818,6
9,0.8863636363636364,6
10,0.8977272727272727,6
1,0.7840909090909091,7
2,0.8295454545454546,7
3,0.8465909090909091,7
4,0.875,7
5,0.8977272727272727,7
6,0.8863636363636364,7
7,0.8920454545454546,7
8,0.8920454545454546,7
9,0.8920454545454546,7
10,0.8806818181818182,7
1,0.7954545454545454,8
2,0.8636363636363636,8
3,0.8579545454545454,8
4,0.8579545454545454,8
5,0.8693181818181818,8
6,0.875,8
7,0.8920454545454546,8
8,0.8579545454545454,8
9,0.8636363636363636,8
10,0.8636363636363636,8
1,0.8181818181818182,9
2,0.8920454545454546,9
3,0.8693181818181818,9
4,0.8409090909090909,9
5,0.8693181818181818,9
6,0.8920454545454546,9
7,0.8693181818181818,9
8,0.8693181818181818,9
9,0.8977272727272727,9
10,0.8806818181818182,9
1,0.8238636363636364,10
2,0.8977272727272727,10
3,0.8806818181818182,10
4,0.9034090909090909,10
5,0.8693181818181818,10
6,0.8920454545454546,10
7,0.9034090909090909,10
8,0.9034090909090909,10
9,0.8636363636363636,10
10,0.8636363636363636,10
1,0.8011363636363636,11
2,0.8579545454545454,11
3,0.8636363636363636,11
4,0.8636363636363636,11
5,0.8636363636363636,11
6,0.8636363636363636,11
7,0.8636363636363636,11
8,0.8693181818181818,11
9,0.875,11
10,0.8693181818181818,11
1,0.8068181818181818,12
2,0.8977272727272727,12
3,0.8693181818181818,12
4,0.9034090909090909,12
5,0.8863636363636364,12
6,0.9034090909090909,12
7,0.9090909090909091,12
8,0.8920454545454546,12
9,0.8920454545454546,12
10,0.8977272727272727,12
1,0.8238636363636364,13
2,0.9090909090909091,13
3,0.8920454545454546,13
4,0.8920454545454546,13
5,0.9090909090909091,13
6,0.8977272727272727,13
7,0.8693181818181818,13
8,0.8863636363636364,13
9,0.8920454545454546,13
10,0.8579545454545454,13
1,0.75,14
