Option,Score,Trial
-5.0,0.9956268221574344,0
-3.0,0.9956268221574344,0
-1.0,0.9956268221574344,0
1.0,0.9795918367346939,0
-5.0,1.0,1
-3.0,1.0,1
-1.0,1.0,1
1.0,0.978134110787172,1
-5.0,1.0,2
-3.0,1.0,2
-1.0,1.0,2
1.0,0.9620991253644315,2
-5.0,1.0,3
-3.0,1.0,3
-1.0,0.9970845481049563,3
1.0,0.978134110787172,3
-5.0,1.0,4
-3.0,1.0,4
-1.0,1.0,4
1.0,0.9693877551020408,4
-5.0,1.0,5
-3.0,1.0,5
-1.0,1.0,5
1.0,0.9708454810495627,5
-5.0,0.9970845481049563,6
-3.0,0.9970845481049563,6
-1.0,0.9970845481049563,6
1.0,0.9766763848396501,6
-5.0,1.0,7
-3.0,1.0,7
-1.0,1.0,7
1.0,0.9752186588921283,7
-5.0,0.9956268221574344,8
-3.0,0.9956268221574344,8
-1.0,0.9956268221574344,8
1.0,0.9737609329446064,8
-5.0,0.9985422740524781,9
-3.0,1.0,9
-1.0,1.0,9
1.0,0.9737609329446064,9
-5.0,1.0,10
-3.0,1.0,10
-1.0,1.0,10
1.0,0.9723032069970845,10
-5.0,1.0,11
-3.0,1.0,11
-1.0,1.0,11
1.0,0.9766763848396501,11
-5.0,1.0,12
-3.0,1.0,12
-1.0,0.9868804664723032,12
1.0,0.9635568513119533,12
-5.0,1.0,13
-3.0,1.0,13
-1.0,0.9970845481049563,13
1.0,0.9723032069970845,13
-5.0,1.0,14
-3.0,1.0,14
-1.0,1.0,14
1.0,0.978134110787172,14
-5.0,1.0,15
-3.0,1.0,15
-1.0,1.0,15
1.0,0.9737609329446064,15
-5.0,0.9897959183673469,16
-3.0,1.0,16
-1.0,0.9941690962099126,16
1.0,0.9664723032069971,16
-5.0,1.0,17
-3.0,1.0,17
-1.0,1.0,17
1.0,0.9868804664723032,17
-5.0,1.0,18
-3.0,1.0,18
-1.0,0.9970845481049563,18
1.0,0.9577259475218659,18
-5.0,0.9970845481049563,19
-3.0,1.0,19
-1.0,1.0,19
1.0,0.9737609329446064,19
-5.0,1.0,20
-3.0,1.0,20
-1.0,1.0,20
1.0,0.9723032069970845,20
-5.0,1.0,21
-3.0,1.0,21
-1.0,1.0,21
1.0,0.9606413994169096,21
-5.0,1.0,22
-3.0,1.0,22
-1.0,1.0,22
1.0,0.9825072886297376,22
-5.0,1.0,23
-3.0,1.0,23
-1.0,1.0,23
1.0,0.9795918367346939,23
-5.0,1.0,24
-3.0,1.0,24
-1.0,1.0,24
1.0,0.978134110787172,24
-5.0,1.0,25
-3.0,1.0,25
-1.0,1.0,25
1.0,0.9737609329446064,25
-5.0,1.0,26
-3.0,1.0,26
-1.0,1.0,26
1.0,0.9693877551020408,26
-5.0,0.9956268221574344,27
-3.0,0.9956268221574344,27
-1.0,0.9956268221574344,27
1.0,0.9577259475218659,27
-5.0,0.9970845481049563,28
-3.0,0.9970845481049563,28
-1.0,0.9970845481049563,28
1.0,0.9635568513119533,28
-5.0,1.0,29
-3.0,1.0,29
-1.0,1.0,29
1.0,0.967930029154519,29
-5.0,1.0,30
-3.0,1.0,30
-1.0,1.0,30
1.0,0.9606413994169096,30
-5.0,1.0,31
-3.0,1.0,31
-1.0,1.0,31
1.0,0.9606413994169096,31
-5.0,1.0,32
-3.0,1.0,32
-1.0,1.0,32
1.0,0.9620991253644315,32
-5.0,1.0,33
-3.0,1.0,33
-1.0,1.0,33
1.0,0.9737609329446064,33
-5.0,1.0,34
-3.0,1.0,34
-1.0,1.0,34
1.0,0.9723032069970845,34
-5.0,1.0,35
-3.0,1.0,35
-1.0,1.0,35
1.0,0.9664723032069971,35
-5.0,0.9956268221574344,36
-3.0,1.0,36
-1.0,0.9956268221574344,36
1.0,0.9693877551020408,36
-5.0,1.0,37
-3.0,1.0,37
-1.0,0.9927113702623906,37
1.0,0.9635568513119533,37
-5.0,1.0,38
-3.0,1.0,38
-1.0,1.0,38
1.0,0.9708454810495627,38
-5.0,1.0,39
-3.0,1.0,39
-1.0,0.9970845481049563,39
1.0,0.9723032069970845,39
-5.0,1.0,40
-3.0,1.0,40
-1.0,1.0,40
1.0,0.9795918367346939,40
-5.0,0.9956268221574344,41
-3.0,0.9956268221574344,41
-1.0,0.9956268221574344,41
1.0,0.9606413994169096,41
-5.0,1.0,42
-3.0,1.0,42
-1.0,1.0,42
1.0,0.9693877551020408,42
-5.0,0.9956268221574344,43
-3.0,0.9956268221574344,43
-1.0,0.9941690962099126,43
1.0,0.9737609329446064,43
-5.0,0.9956268221574344,44
-3.0,0.9956268221574344,44
-1.0,0.9956268221574344,44
1.0,0.9723032069970845,44
-5.0,1.0,45
-3.0,1.0,45
-1.0,0.9985422740524781,45
1.0,0.9693877551020408,45
-5.0,1.0,46
-3.0,1.0,46
-1.0,0.9927113702623906,46
1.0,0.9708454810495627,46
-5.0,1.0,47
-3.0,1.0,47
-1.0,1.0,47
1.0,0.9752186588921283,47
-5.0,0.9956268221574344,48
-3.0,0.9956268221574344,48
-1.0,0.9941690962099126,48
1.0,0.9635568513119533,48
-5.0,1.0,49
-3.0,0.9970845481049563,49
-1.0,0.9970845481049563,49
1.0,0.9752186588921283,49
