Option,Score,Trial
-5.0,0.9204545454545454,0
-3.0,0.8806818181818182,0
-1.0,0.875,0
1.0,0.8636363636363636,0
-5.0,0.8920454545454546,1
-3.0,0.8636363636363636,1
-1.0,0.8863636363636364,1
1.0,0.8465909090909091,1
-5.0,0.9147727272727273,2
-3.0,0.9375,2
-1.0,0.9204545454545454,2
1.0,0.9090909090909091,2
-5.0,0.9261363636363636,3
-3.0,0.9147727272727273,3
-1.0,0.9204545454545454,3
1.0,0.9034090909090909,3
-5.0,0.9147727272727273,4
-3.0,0.9090909090909091,4
-1.0,0.8977272727272727,4
1.0,0.8977272727272727,4
-5.0,0.8693181818181818,5
-3.0,0.8693181818181818,5
-1.0,0.8863636363636364,5
1.0,0.8636363636363636,5
-5.0,0.8636363636363636,6
-3.0,0.8693181818181818,6
-1.0,0.8522727272727273,6
1.0,0.8352272727272727,6
-5.0,0.8806818181818182,7
-3.0,0.8920454545454546,7
-1.0,0.8977272727272727,7
1.0,0.8522727272727273,7
-5.0,0.8693181818181818,8
-3.0,0.875,8
-1.0,0.8522727272727273,8
1.0,0.8636363636363636,8
-5.0,0.8977272727272727,9
-3.0,0.9034090909090909,9
-1.0,0.9090909090909091,9
1.0,0.9034090909090909,9
-5.0,0.9034090909090909,10
-3.0,0.9034090909090909,10
-1.0,0.9090909090909091,10
1.0,0.9204545454545454,10
-5.0,0.9204545454545454,11
-3.0,0.9488636363636364,11
-1.0,0.9318181818181818,11
1.0,0.8977272727272727,11
-5.0,0.9090909090909091,12
-3.0,0.9090909090909091,12
-1.0,0.9261363636363636,12
1.0,0.9090909090909091,12
-5.0,0.8977272727272727,13
-3.0,0.8920454545454546,13
-1.0,0.8920454545454546,13
1.0,0.8977272727272727,13
-5.0,0.8863636363636364,14
-3.0,0.8806818181818182,14
-1.0,0.8920454545454546,14
1.0,0.8636363636363636,14
-5.0,0.9090909090909091,15
-3.0,0.9034090909090909,15
-1.0,0.8977272727272727,15
1.0,0.8863636363636364,15
-5.0,0.8863636363636364,16
-3.0,0.8977272727272727,16
-1.0,0.8977272727272727,16
1.0,0.8806818181818182,16
-5.0,0.8920454545454546,17
-3.0,0.8920454545454546,17
-1.0,0.9034090909090909,17
1.0,0.8977272727272727,17
-5.0,0.9147727272727273,18
-3.0,0.9090909090909091,18
-1.0,0.8977272727272727,18
1.0,0.9034090909090909,18
-5.0,0.9204545454545454,19
-3.0,0.9204545454545454,19
-1.0,0.9034090909090909,19
1.0,0.8977272727272727,19
-5.0,0.8977272727272727,20
-3.0,0.9147727272727273,20
-1.0,0.9034090909090909,20
1.0,0.8920454545454546,20
-5.0,0.9090909090909091,21
-3.0,0.9090909090909091,21
-1.0,0.8977272727272727,21
1.0,0.8920454545454546,21
-5.0,0.9261363636363636,22
-3.0,0.9318181818181818,22
-1.0,0.9375,22
1.0,0.9431818181818182,22
-5.0,0.9147727272727273,23
-3.0,0.9090909090909091,23
-1.0,0.9034090909090909,23
1.0,0.8863636363636364,23
-5.0,0.8806818181818182,24
-3.0,0.8636363636363636,24
-1.0,0.8806818181818182,24
1.0,0.8636363636363636,24
-5.0,0.8977272727272727,25
-3.0,0.8693181818181818,25
-1.0,0.8806818181818182,25
1.0,0.8636363636363636,25
-5.0,0.875,26
-3.0,0.8579545454545454,26
-1.0,0.875,26
1.0,0.8806818181818182,26
-5.0,0.8920454545454546,27
-3.0,0.8977272727272727,27
-1.0,0.8977272727272727,27
