Option,Score,Trial
1,0.8636363636363636,0
2,0.7784090909090909,0
3,0.8068181818181818,0
4,0.7840909090909091,0
5,0.8068181818181818,0
1,0.8579545454545454,1
2,0.8238636363636364,1
3,0.8636363636363636,1
4,0.8295454545454546,1
5,0.8465909090909091,1
1,0.8465909090909091,2
2,0.7670454545454546,2
3,0.8238636363636364,2
4,0.7215909090909091,2
5,0.7443181818181818,2
1,0.8465909090909091,3
2,0.8011363636363636,3
3,0.8465909090909091,3
4,0.8238636363636364,3
5,0.8181818181818182,3
1,0.8352272727272727,4
2,0.7727272727272727,4
3,0.8181818181818182,4
4,0.7954545454545454,4
5,0.8125,4
1,0.8409090909090909,5
2,0.7954545454545454,5
3,0.8181818181818182,5
4,0.7954545454545454,5
5,0.8011363636363636,5
1,0.8409090909090909,6
2,0.8011363636363636,6
3,0.8181818181818182,6
4,0.7897727272727273,6
5,0.8295454545454546,6
1,0.8522727272727273,7
2,0.7897727272727273,7
3,0.8465909090909091,7
4,0.8295454545454546,7
5,0.8579545454545454,7
1,0.7897727272727273,8
2,0.7215909090909091,8
3,0.8068181818181818,8
4,0.6931818181818182,8
5,0.7215909090909091,8
1,0.8238636363636364,9
2,0.7386363636363636,9
3,0.8295454545454546,9
4,0.7954545454545454,9
5,0.8181818181818182,9
1,0.8125,10
2,0.7784090909090909,10
3,0.8011363636363636,10
4,0.7840909090909091,10
5,0.8011363636363636,10
1,0.875,11
2,0.8068181818181818,11
3,0.8409090909090909,11
4,0.7840909090909091,11
5,0.8181818181818182,11
1,0.875,12
2,0.8409090909090909,12
3,0.8693181818181818,12
4,0.8295454545454546,12
5,0.8693181818181818,12
1,0.8238636363636364,13
2,0.7897727272727273,13
3,0.8352272727272727,13
4,0.8125,13
5,0.8409090909090909,13
1,0.8579545454545454,14
2,0.7897727272727273,14
3,0.8409090909090909,14
4,0.7897727272727273,14
5,0.8125,14
1,0.8465909090909091,15
2,0.7784090909090909,15
3,0.8238636363636364,15
4,0.7784090909090909,15
5,0.8011363636363636,15
1,0.8352272727272727,16
2,0.7443181818181818,16
3,0.8011363636363636,16
4,0.7670454545454546,16
5,0.8125,16
1,0.8579545454545454,17
2,0.7897727272727273,17
3,0.8295454545454546,17
4,0.7897727272727273,17
5,0.8181818181818182,17
1,0.875,18
2,0.8295454545454546,18
3,0.8806818181818182,18
4,0.8352272727272727,18
5,0.8522727272727273,18
1,0.8522727272727273,19
2,0.7897727272727273,19
3,0.8409090909090909,19
4,0.8295454545454546,19
5,0.8409090909090909,19
1,0.8181818181818182,20
2,0.7840909090909091,20
3,0.8295454545454546,20
4,0.8125,20
5,0.8352272727272727,20
1,0.8522727272727273,21
2,0.7840909090909091,21
3,0.8352272727272727,21
4,0.8125,21
5,0.8181818181818182,21
1,0.8409090909090909,22
2,0.7840909090909091,22
3,0.8295454545454546,22
4,0.8068181818181818,22
5,0.8409090909090909,22
1,0.8465909090909091,23
2,0.7159090909090909,23
3,0.8125,23
4,0.6988636363636364,23
5,0.7329545454545454,23
1,0.8465909090909091,24
2,0.8125,24
3,0.8352272727272727,24
4,0.8181818181818182,24
5,0.8579545454545454,24
1,0.8352272727272727,25
2,0.8125,25
3,0.8465909090909091,25
4,0.8238636363636364,25
5,0.8409090909090909,25
1,0.8068181818181818,26
2,0.7556818181818182,26
3,0.7897727272727273,26
4,0.75,26
5,0.7897727272727273,26
1,0.8522727272727273,27
2,0.8068181818181818,27
3,0.8295454545454546,27
4,0.7954545454545454,27
5,0.8238636363636364,27
1,0.8352272727272727,28
2,0.7784090909090909,28
3,0.8295454545454546,28
4,0.7840909090909091,28
5,0.7897727272727273,28
1,0.8409090909090909,29
2,0.7897727272727273,29
3,0.8522727272727273,29
4,0.75,29
5,0.7897727272727273,29
1,0.8465909090909091,30
2,0.8068181818181818,30
3,0.8352272727272727,30
4,0.8181818181818182,30
5,0.8295454545454546,30
1,0.8863636363636364,31
2,0.8522727272727273,31
3,0.8693181818181818,31
4,0.8352272727272727,31
5,0.8579545454545454,31
1,0.8465909090909091,32
2,0.8011363636363636,32
3,0.8579545454545454,32
4,0.8125,32
5,0.8238636363636364,32
1,0.8465909090909091,33
2,0.7897727272727273,33
3,0.8295454545454546,33
4,0.7784090909090909,33
5,0.8125,33
1,0.8636363636363636,34
2,0.8068181818181818,34
3,0.8409090909090909,34
4,0.8295454545454546,34
5,0.8579545454545454,34
1,0.8522727272727273,35
2,0.8011363636363636,35
3,0.8579545454545454,35
4,0.8181818181818182,35
5,0.8352272727272727,35
1,0.8693181818181818,36
2,0.8068181818181818,36
3,0.8352272727272727,36
4,0.8068181818181818,36
5,0.8295454545454546,36
1,0.8295454545454546,37
2,0.7329545454545454,37
3,0.7727272727272727,37
4,0.7159090909090909,37
5,0.7443181818181818,37
1,0.8579545454545454,38
2,0.8125,38
3,0.8352272727272727,38
4,0.7897727272727273,38
5,0.8011363636363636,38
1,0.8238636363636364,39
2,0.7840909090909091,39
3,0.8409090909090909,39
4,0.8125,39
5,0.8238636363636364,39
1,0.875,40
2,0.8068181818181818,40
3,0.8125,40
4,0.8068181818181818,40
5,0.8181818181818182,40
1,0.8579545454545454,41
2,0.8068181818181818,41
3,0.8181818181818182,41
4,0.8125,41
5,0.8352272727272727,41
1,0.8352272727272727,42
2,0.7840909090909091,42
3,0.8125,42
4,0.7897727272727273,42
5,0.8068181818181818,42
1,0.8693181818181818,43
2,0.8579545454545454,43
3,0.8920454545454546,43
4,0.8522727272727273,43
5,0.8579545454545454,43
1,0.8238636363636364,44
2,0.7784090909090909,44
3,0.8238636363636364,44
4,0.7954545454545454,44
5,0.8068181818181818,44
1,0.875,45
2,0.8011363636363636,45
3,0.8352272727272727,45
4,0.7954545454545454,45
5,0.8238636363636364,45
1,0.875,46
2,0.8295454545454546,46
3,0.8636363636363636,46
4,0.8352272727272727,46
5,0.8465909090909091,46
1,0.8636363636363636,47
2,0.8238636363636364,47
3,0.8636363636363636,47
4,0.8352272727272727,47
5,0.8806818181818182,47
1,0.8636363636363636,48
2,0.8125,48
3,0.8693181818181818,48
4,0.8352272727272727,48
5,0.8579545454545454,48
1,0.8636363636363636,49
2,0.8352272727272727,49
3,0.8522727272727273,49
4,0.8465909090909091,49
5,0.8465909090909091,49
