Option,Score,Trial
1,0.8615160349854227,0
2,0.9125364431486881,0
3,0.9431486880466472,0
4,0.9518950437317785,0
5,0.9737609329446064,0
6,0.9810495626822158,0
7,0.9795918367346939,0
8,0.9795918367346939,0
9,0.9693877551020408,0
10,0.9693877551020408,0
1,0.8381924198250729,1
2,0.8979591836734694,1
3,0.9329446064139941,1
4,0.9518950437317785,1
5,0.9752186588921283,1
6,0.9752186588921283,1
7,0.9825072886297376,1
8,0.9752186588921283,1
9,0.9752186588921283,1
10,0.9825072886297376,1
1,0.8498542274052479,2
2,0.9139941690962099,2
3,0.9314868804664723,2
4,0.9489795918367347,2
5,0.967930029154519,2
6,0.9752186588921283,2
7,0.9737609329446064,2
8,0.9737609329446064,2
9,0.9737609329446064,2
10,0.9737609329446064,2
1,0.8425655976676385,3
2,0.8819241982507289,3
3,0.9169096209912536,3
4,0.9329446064139941,3
5,0.9635568513119533,3
6,0.967930029154519,3
7,0.9737609329446064,3
8,0.9766763848396501,3
9,0.9839650145772595,3
10,0.9839650145772595,3
1,0.8483965014577259,4
2,0.9037900874635568,4
3,0.9329446064139941,4
4,0.9431486880466472,4
5,0.9795918367346939,4
6,0.9825072886297376,4
7,0.9839650145772595,4
8,0.9839650145772595,4
9,0.9839650145772595,4
10,0.9839650145772595,4
1,0.8294460641399417,5
2,0.9081632653061225,5
3,0.9358600583090378,5
4,0.9635568513119533,5
5,0.9810495626822158,5
6,0.9810495626822158,5
7,0.9825072886297376,5
8,0.9810495626822158,5
9,0.9795918367346939,5
10,0.9810495626822158,5
1,0.8454810495626822,6
2,0.8994169096209913,6
3,0.9198250728862973,6
4,0.9402332361516035,6
5,0.9548104956268222,6
6,0.9708454810495627,6
7,0.9752186588921283,6
8,0.9723032069970845,6
9,0.9795918367346939,6
10,0.9752186588921283,6
1,0.8425655976676385,7
2,0.8994169096209913,7
3,0.922740524781341,7
4,0.9387755102040817,7
5,0.9650145772594753,7
6,0.9825072886297376,7
7,0.9810495626822158,7
8,0.9839650145772595,7
9,0.9839650145772595,7
10,0.9839650145772595,7
1,0.8381924198250729,8
2,0.9008746355685131,8
3,0.9169096209912536,8
4,0.9475218658892128,8
5,0.9606413994169096,8
6,0.9795918367346939,8
7,0.9810495626822158,8
8,0.9810495626822158,8
9,0.9810495626822158,8
10,0.9810495626822158,8
1,0.8615160349854227,9
2,0.9198250728862973,9
3,0.9373177842565598,9
4,0.956268221574344,9
5,0.9708454810495627,9
6,0.9708454810495627,9
7,0.9766763848396501,9
8,0.9766763848396501,9
9,0.9766763848396501,9
10,0.9766763848396501,9
1,0.8513119533527697,10
2,0.9008746355685131,10
3,0.934402332361516,10
4,0.9548104956268222,10
5,0.9795918367346939,10
6,0.9810495626822158,10
7,0.9810495626822158,10
8,0.9839650145772595,10
9,0.9810495626822158,10
10,0.9839650145772595,10
1,0.8411078717201166,11
2,0.8731778425655977,11
3,0.8862973760932945,11
4,0.9431486880466472,11
5,0.9606413994169096,11
6,0.9752186588921283,11
7,0.9708454810495627,11
8,0.9708454810495627,11
9,0.9752186588921283,11
10,0.9752186588921283,11
1,0.8688046647230321,12
2,0.902332361516035,12
3,0.9489795918367347,12
4,0.9591836734693877,12
5,0.9752186588921283,12
6,0.9839650145772595,12
7,0.9868804664723032,12
8,0.9839650145772595,12
9,0.9810495626822158,12
10,0.9854227405247813,12
1,0.8527696793002916,13
2,0.9052478134110787,13
3,0.934402332361516,13
4,0.9446064139941691,13
5,0.9752186588921283,13
6,0.978134110787172,13
7,0.978134110787172,13
8,0.978134110787172,13
9,0.978134110787172,13
10,0.978134110787172,13
1,0.826530612244898,14
2,0.8658892128279884,14
3,0.9198250728862973,14
4,0.9416909620991254,14
5,0.9693877551020408,14
6,0.9708454810495627,14
7,0.967930029154519,14
8,0.9708454810495627,14
9,0.9620991253644315,14
10,0.9693877551020408,14
1,0.8600583090379009,15
2,0.9067055393586005,15
3,0.9416909620991254,15
4,0.9518950437317785,15
5,0.9723032069970845,15
6,0.9664723032069971,15
7,0.9737609329446064,15
8,0.9650145772594753,15
9,0.9650145772594753,15
10,0.9650145772594753,15
1,0.8483965014577259,16
2,0.8950437317784257,16
3,0.9271137026239067,16
4,0.9402332361516035,16
5,0.9577259475218659,16
6,0.9620991253644315,16
7,0.9635568513119533,16
8,0.9577259475218659,16
9,0.9548104956268222,16
10,0.9548104956268222,16
1,0.8236151603498543,17
2,0.8760932944606414,17
3,0.8862973760932945,17
4,0.8994169096209913,17
5,0.9708454810495627,17
6,0.9708454810495627,17
7,0.9795918367346939,17
8,0.9795918367346939,17
9,0.9810495626822158,17
10,0.9810495626822158,17
1,0.8556851311953353,18
2,0.9096209912536443,18
3,0.934402332361516,18
4,0.9446064139941691,18
5,0.9810495626822158,18
6,0.9810495626822158,18
7,0.9810495626822158,18
8,0.9810495626822158,18
9,0.9810495626822158,18
10,0.9810495626822158,18
1,0.8367346938775511,19
2,0.8702623906705539,19
3,0.9008746355685131,19
4,0.9591836734693877,19
