Option,Score,Trial
1,0.9985422740524781,0
2,1.0,0
3,1.0,0
4,1.0,0
5,1.0,0
1,0.9970845481049563,1
2,0.9970845481049563,1
3,0.9970845481049563,1
4,0.9970845481049563,1
5,0.9970845481049563,1
1,0.9970845481049563,2
2,0.9985422740524781,2
3,0.9985422740524781,2
4,0.9985422740524781,2
5,0.9985422740524781,2
1,0.9985422740524781,3
2,0.9985422740524781,3
3,0.9985422740524781,3
4,0.9985422740524781,3
5,0.9985422740524781,3
1,0.9985422740524781,4
2,0.9985422740524781,4
3,0.9985422740524781,4
4,0.9985422740524781,4
5,0.9985422740524781,4
1,0.9985422740524781,5
2,0.9970845481049563,5
3,0.9985422740524781,5
4,0.9927113702623906,5
5,0.9956268221574344,5
1,0.9970845481049563,6
2,0.9970845481049563,6
3,0.9970845481049563,6
4,0.9970845481049563,6
5,0.9970845481049563,6
1,1.0,7
2,1.0,7
3,1.0,7
4,0.9970845481049563,7
5,1.0,7
1,0.9985422740524781,8
2,1.0,8
3,0.9985422740524781,8
4,1.0,8
5,1.0,8
1,0.9985422740524781,9
2,0.9985422740524781,9
3,0.9985422740524781,9
4,0.9985422740524781,9
5,0.9985422740524781,9
1,0.9985422740524781,10
2,0.9985422740524781,10
3,0.9985422740524781,10
4,1.0,10
5,1.0,10
1,0.9985422740524781,11
2,0.9985422740524781,11
3,0.9985422740524781,11
4,0.9985422740524781,11
5,0.9985422740524781,11
1,0.9985422740524781,12
2,0.9927113702623906,12
3,0.9927113702623906,12
4,0.9927113702623906,12
5,0.9941690962099126,12
1,0.9985422740524781,13
2,0.9985422740524781,13
3,0.9985422740524781,13
4,0.9985422740524781,13
5,0.9985422740524781,13
1,0.9970845481049563,14
2,0.9970845481049563,14
3,0.9956268221574344,14
4,0.9970845481049563,14
5,0.9970845481049563,14
1,0.9970845481049563,15
2,0.9970845481049563,15
3,0.9970845481049563,15
4,0.9970845481049563,15
5,0.9970845481049563,15
1,0.9970845481049563,16
2,0.9985422740524781,16
3,0.9897959183673469,16
4,0.9912536443148688,16
5,0.9839650145772595,16
1,0.9985422740524781,17
2,0.9985422740524781,17
3,0.9985422740524781,17
4,0.9985422740524781,17
5,0.9868804664723032,17
1,1.0,18
2,1.0,18
3,1.0,18
4,1.0,18
5,1.0,18
1,0.9985422740524781,19
2,0.9985422740524781,19
3,0.9985422740524781,19
4,0.9970845481049563,19
5,0.9985422740524781,19
1,0.9956268221574344,20
2,0.9970845481049563,20
3,0.9970845481049563,20
4,0.9985422740524781,20
5,0.9985422740524781,20
1,1.0,21
2,1.0,21
3,1.0,21
4,1.0,21
5,1.0,21
1,1.0,22
2,1.0,22
3,1.0,22
4,1.0,22
5,1.0,22
1,0.9985422740524781,23
2,1.0,23
3,1.0,23
4,1.0,23
5,1.0,23
1,0.9985422740524781,24
2,0.9985422740524781,24
3,0.9985422740524781,24
4,0.9985422740524781,24
5,0.9985422740524781,24
1,1.0,25
2,1.0,25
3,1.0,25
4,1.0,25
5,1.0,25
1,0.9970845481049563,26
2,0.9970845481049563,26
3,0.9970845481049563,26
4,0.9970845481049563,26
5,0.9970845481049563,26
1,0.9985422740524781,27
2,0.9985422740524781,27
3,0.9985422740524781,27
4,0.9985422740524781,27
5,0.9985422740524781,27
1,0.9956268221574344,28
2,0.9970845481049563,28
3,0.9956268221574344,28
4,0.9956268221574344,28
5,0.9956268221574344,28
1,1.0,29
2,1.0,29
3,1.0,29
4,1.0,29
5,1.0,29
1,0.9985422740524781,30
2,1.0,30
3,1.0,30
4,1.0,30
5,1.0,30
1,0.9985422740524781,31
2,0.9985422740524781,31
3,0.9985422740524781,31
4,0.9985422740524781,31
5,0.9985422740524781,31
1,0.9970845481049563,32
2,0.9970845481049563,32
3,0.9970845481049563,32
4,0.9985422740524781,32
5,0.9970845481049563,32
1,0.9956268221574344,33
2,0.9970845481049563,33
3,0.9970845481049563,33
4,0.9970845481049563,33
5,0.9956268221574344,33
1,0.9985422740524781,34
2,0.9985422740524781,34
3,0.9985422740524781,34
4,0.9985422740524781,34
5,0.9985422740524781,34
1,0.9970845481049563,35
2,0.9970845481049563,35
3,0.9970845481049563,35
4,0.9985422740524781,35
5,0.9985422740524781,35
1,0.9985422740524781,36
2,0.9985422740524781,36
3,0.9985422740524781,36
4,0.9985422740524781,36
5,0.9985422740524781,36
1,0.9970845481049563,37
2,0.9970845481049563,37
3,0.9970845481049563,37
4,0.9985422740524781,37
5,0.9985422740524781,37
1,0.9985422740524781,38
2,0.9985422740524781,38
3,0.9985422740524781,38
4,0.9985422740524781,38
5,0.9985422740524781,38
1,0.9970845481049563,39
2,1.0,39
3,1.0,39
4,1.0,39
5,1.0,39
1,1.0,40
2,0.9985422740524781,40
3,0.9985422740524781,40
4,0.9985422740524781,40
5,0.9985422740524781,40
1,0.9985422740524781,41
2,0.9985422740524781,41
3,0.9985422740524781,41
4,0.9985422740524781,41
5,0.9985422740524781,41
1,1.0,42
2,1.0,42
3,1.0,42
4,1.0,42
5,1.0,42
1,0.9985422740524781,43
2,0.9985422740524781,43
3,0.9985422740524781,43
4,0.9985422740524781,43
5,0.9985422740524781,43
1,0.9985422740524781,44
2,1.0,44
3,1.0,44
4,1.0,44
5,1.0,44
1,0.9985422740524781,45
2,1.0,45
3,1.0,45
4,1.0,45
5,0.9985422740524781,45
1,0.9985422740524781,46
2,0.9985422740524781,46
3,0.9985422740524781,46
4,0.9985422740524781,46
5,0.9985422740524781,46
1,0.9985422740524781,47
2,0.9985422740524781,47
3,0.9985422740524781,47
4,0.9985422740524781,47
5,0.9985422740524781,47
1,0.9970845481049563,48
2,0.9985422740524781,48
3,0.9970845481049563,48
4,0.9985422740524781,48
5,0.9970845481049563,48
1,0.9985422740524781,49
2,0.9985422740524781,49
3,0.9985422740524781,49
4,0.9985422740524781,49
5,0.9941690962099126,49
